,id_set,lang_name,sent_pos,sent
356,3,Czech,2,"Za nějakou _chvíli_ prolétl tryskem kolem Merkurova chrámu, který stál v háji před _městem_. 
"
357,3,Czech,3,"Už tu zřejmě věděli o neštěstí, protože před chrámem bylo neobvykle _rušno_.
"
358,3,Czech,4,"V letu spatřil Vinicius na schodech a mezi _sloupy_ roje lidí, svítících si pochodněmi, lidí, kteří se tlačili pod _ochranu_ tohoto boha.
"
359,3,Czech,5,"Avšak cesta nebyla už ani tak prázdná, ani tak volná jako za Ardeou.
"
360,3,Czech,6,"Davy _spěchaly_ sice do háje postranními _pěšinami_, ale i na hlavní silnici postávaly _skupinky_, které rychle uskakovaly před pádícím jezdcem.
"
361,3,Czech,7,"Z _města_ se ozýval šumot hlasů.
"
362,3,Czech,8,"Vinicius se _tam_ vřítil jako vichřice, poraziv a pošlapav cestou několik lidí.
"
363,3,Czech,9,"Ze všech stran ho _obklopily_ výkřiky: “Řím hoří! _Město_ je v plamenech! _Bohové_, zachraňte Řím!”
"
364,3,Czech,10,"Kůň klopýtl, ale stržen _pevnou_ rukou, sedl si na zadní nohy před _krčmou_, kde měl Vinicius dalšího koně na výměnu.
"
365,3,Czech,11,"Otroci, jako by očekávali _pánův_ příchod, stáli před krčmou a na jeho _rozkaz_ běželi o překot pro nového koně.
"
366,3,Czech,12,"Vinicius však spatřil oddíl desíti _jízdních_ praetoriánů, kteří _jeli_ zřejmě z _města_ do Antia se zprávami. Přiskočil k nim a začal se _vyptávat_:
"
367,3,Czech,13,"“Která část _města_ hoří?”
"
368,3,Czech,14,"“Požár vypukl, _pane_, v krámcích u _Velikého_ cirku.
"
369,3,Czech,15,"Když nás vyslali, byl střed _města_ v plamenech.”
"
370,3,Czech,16,"“A Zátibří?”
"
371,3,Czech,17,"“_Plameny_ tam dosud nedošly, ale zachvacují s nezadržitelnou silou _nové_ čtvrti.
"
372,3,Czech,18,"Lidé hynou žárem a v _kouři_ a jakákoli záchrana je nemožná.”
"
373,3,Czech,19,"V tom okamžiku _podali_ Viniciovi nového koně.
"
374,3,Czech,20,Mladý tribun naň _vyskočil_ a hnal se dále.
375,3,Ukranian,0,"І замовк, бо відчував, що далі _молитва_ могла перейти в погрозу; боявся образити _Бога_ тоді, коли найбільше потребував його жалості й _милосердя_.
"
376,3,Ukranian,1,"Злякався самої думки про це і, щоб не допустити й тіні _погрози_, почав знову шмагати коня, тим паче, що білі мури Аріції, яка _лежала_ на півдорозі до Рима, показалися перед ним у сяйві місяця.
"
377,3,Ukranian,2,"Через певний _час_ промчав щодуху повз храм Меркурія, що був розташований у гаю перед _містом_.
"
378,3,Ukranian,3,"Знали тут уже, очевидно, про нещастя – бо перед храмом панував незвичний _рух_.
"
379,3,Ukranian,4,"Вініцій помітив мимохідь на сходах і між _колонами_ гурти людей із смолоскипами, що тулилися під _опікою_ божества.
"
380,3,Ukranian,5,"Дорога теж не була вже такою безлюдною, як за Ардеєю.
"
381,3,Ukranian,6,"Натовпи _сунули_ бічними _стежками_, але й на головній дорозі юрмилися _гуртики_, що розступалися поспішно перед вершником.
"
382,3,Ukranian,7,"Із _міста_ долітав галас.
"
383,3,Ukranian,8,"Вініцій улетів у _нього_ як вихор, збивши з ніг і затоптавши кількох людей.
"
384,3,Ukranian,9,"Зусібіч тепер _чулися_ крики: «Рим палає! _Місто_ в огні! _Боги_, спасіть Рим!»
"
385,3,Ukranian,10,"Кінь спіткнувся і, стримуваний _сильною_ рукою, осів на задні ноги перед _постоялим_ двором, у якому Вініцій тримав іншого на зміну.
"
386,3,Ukranian,11,"Раби, наче сподіваючись прибуття _господаря_, стояли перед ворітьми і за його _наказом_ кинулися наввипередки, щоб привести нового коня.
"
387,3,Ukranian,12,"Вініцій же, помітивши загін _кінних_ преторіанців, які, очевидно, _їхали_ з _міста_ до Анція, кинувся до них і почав _запитувати_:
"
388,3,Ukranian,13,"– Яка частина _міста_ горить?
"
389,3,Ukranian,14,"– Пожежа, _пане_, спалахнула в крамницях біля _Великого_ Цирку.
"
390,3,Ukranian,15,"Коли нас послали, центр _міста_ був у вогні.
"
391,3,Ukranian,16,"– А Затибря?
"
392,3,Ukranian,17,"– Туди _полум'я_ на той час не дійшло, але нестримна сила вогню охоплює все _нові_ ділянки.
"
393,3,Ukranian,18,"Люди гинуть од вогню й _диму_ і рятувати неможливо.
"
394,3,Ukranian,19,"В цю хвилину _подали_ Вініцію нового коня.
"
395,3,Ukranian,20,Молодий трибун _скочив_ на нього й поскакав далі.
396,3,Belarussian,0,"Перапыніў, бо чуў, што далейшая _малітва_ магла змяніцца ў пагрозу, а баяўся абразіць _Боства_ тады, калі ласка і _літасць_ Ягоная найбольш была патрэбнай.
"
397,3,Belarussian,1,"Спалохаўся самое такое думкі і, каб не дапусціць да галавы ані ценю _гразьбы_, пачаў зноў сцёбаць каня, тым болей, што белыя муры Арыцыі _ляжашчыя_ на палове дарогі да Рыму засвяцілі ўжо перад ім у месячным водбліску.
"
398,3,Belarussian,2,"_Незабаўна_ пралятаў міма святыні Мэркура ў гаю перад _горадам_.
"
399,3,Belarussian,3,"Відаць, ужо ведалі тутака пра няшчасце, бо перад святыняй панавал незвычайный _рух_.
"
400,3,Belarussian,4,"Вініць пралётна згледзеў на сходах і між _калюмнамі_ рой людзей з светачамі ў руках, якія ціснуліся пад _апеку_ боства.
"
401,3,Belarussian,5,"Дарога не была так парожная і вольная, як за Ардэяй.
"
402,3,Belarussian,6,"Натаўп _ішоў_, праўда, да святыні бакавымі _сцежкамі_, але і на галоўным гасцінцы стаялі _грамады_, якія хутка ўцякалі перад разгоненым ездаком.
"
403,3,Belarussian,7,"З _гораду_ далятаў гоман.
"
404,3,Belarussian,8,"Вініць уляцеў _туды_, бы віхар, паваліўшы й сталачыўшы на дарозе некалькі людзей.
"
405,3,Belarussian,9,"Навокал цяпер _акружылі_ яго крыкі: «Рым гарыць! _Горад_ у вагні! _Багі_, ратуйце Рым!»
"
406,3,Belarussian,10,"Конь спатыкнуўся, стрыманы _моцнаю_ рукою Вініція, і асеў назад перад _гасподаю_, дзе трымаў змену.
"
407,3,Belarussian,11,"Нявольнікі, казаў бы спадзеючыся _гаспадара_, стаялі перад гасподай і на ягоны _загад_ рушылі навыперадкі па новага каня,
"
408,3,Belarussian,12,"а Вініць, бачачы аддзел дзесяці _конных_ прэторыянаў, якія, мабыць, _ехалі_ да Анцыюма з _гораду_ з весткамі, падбег да іх і пачаў _пытаць_:
"
409,3,Belarussian,13,"— Каторая частка _гораду_ гарыць?
"
410,3,Belarussian,14,"— Пажар, _спадару_, пачаўся ў крамах пры _Вялікім_ Цырку.
"
411,3,Belarussian,15,"Калі нас адправілі, быў ужо ў вагні цэнтр _гораду_.
"
412,3,Belarussian,16,"— А Затыбра?
"
413,3,Belarussian,17,"— _Агонь_ туды дацяпер не дайшоў, але з непаўстрыманай сілай абыймае штораз _новыя_ кварталы.
"
414,3,Belarussian,18,"Людзі гінуць ад жару і _дыму_, і ніякі ратунак немагчымы.
"
415,3,Belarussian,19,"У тым моманце _падалі_ Вініцію новага каня.
"
416,3,Belarussian,20,Малады трыбун _ускочыў_ на яго і панёсся далей.
927,3,Slovak,0,"Vtom však prestal. Uvedomil si, že ďalšia _modlitba_ by mohla vyznieť ako hrozba. Bál sa uraziť _Boha_ práve vo chvíli, keď najviac potreboval jeho _milosrdenstvo_.
"
928,3,Slovak,1,"Preľakol sa a aby si v mysli nepripustil ani tieň _hrozby_, opäť začal šľahať koňa, najmä že sa už v mesačnom svite pred ním zabeleli múry Aricia, _ležiace_ v polovici cesty od Ríma.
"
929,3,Slovak,2,"_Onedlho_ precválal popri Merkúrovom chráme, ktorý stál v háji pred _mestom_.
"
